"N",144.00,"V","V",,10.40,2.40,,,,,1.00,17.93,21,
"N",435.00,"V","V",,10.40,2.40,,,,,1.00,8.37,21,
"N",970.00,"V","V",,10.40,2.40,,,,,1.00,21.46,21,
"N",1900.00,"V","V",,10.40,2.40,,,,,1.00,-0.82,21,
"N",144.00,"V","V",,10.40,2.40,,,,,1.04,15.28,22,
"N",435.00,"V","V",,10.40,2.40,,,,,1.04,9.06,22,
"N",970.00,"V","V",,10.40,2.40,,,,,1.04,22.04,22,
"N",1900.00,"V","V",,10.40,2.40,,,,,1.04,5.00,22,
"N",144.00,"V","V",,10.40,2.40,,,,,1.10,19.35,23,
"N",435.00,"V","V",,10.40,2.40,,,,,1.10,10.66,23,
"N",970.00,"V","V",,10.40,2.40,,,,,1.10,23.63,23,
"N",1900.00,"V","V",,10.40,2.40,,,,,1.10,2.09,23,
"N",144.00,"V","V",,10.40,2.40,,,,,1.14,14.37,24,
"N",435.00,"V","V",,10.40,2.40,,,,,1.14,12.19,24,
"N",970.00,"V","V",,10.40,2.40,,,,,1.14,21.65,24,
"N",1900.00,"V","V",,10.40,2.40,,,,,1.14,1.71,24,
"N",144.00,"V","V",,10.40,2.40,,,,,1.20,14.20,25,
"N",435.00,"V","V",,10.40,2.40,,,,,1.20,11.07,25,
"N",970.00,"V","V",,10.40,2.40,,,,,1.20,25.48,25,
"N",1900.00,"V","V",,10.40,2.40,,,,,1.20,1.94,25,
"N",144.00,"V","V",,10.40,2.40,,,,,1.25,15.54,26,
"N",435.00,"V","V",,10.40,2.40,,,,,1.25,10.96,26,
"N",970.00,"V","V",,10.40,2.40,,,,,1.25,21.42,26,
"N",1900.00,"V","V",,10.40,2.40,,,,,1.25,2.28,26,
"N",144.00,"V","V",,10.40,2.40,,,,,1.29,16.65,27,
"N",435.00,"V","V",,10.40,2.40,,,,,1.29,10.99,27,
"N",970.00,"V","V",,10.40,2.40,,,,,1.29,23.08,27,
"N",1900.00,"V","V",,10.40,2.40,,,,,1.29,3.54,27,
"N",144.00,"V","V",,10.40,2.40,,,,,1.35,17.53,28,
"N",435.00,"V","V",,10.40,2.40,,,,,1.35,12.32,28,
"N",970.00,"V","V",,10.40,2.40,,,,,1.35,22.35,28,
"N",1900.00,"V","V",,10.40,2.40,,,,,1.35,0.61,28,
"N",144.00,"V","V",,10.40,2.40,,,,,1.39,19.36,29,
"N",435.00,"V","V",,10.40,2.40,,,,,1.39,11.33,29,
"N",970.00,"V","V",,10.40,2.40,,,,,1.39,23.14,29,
"N",1900.00,"V","V",,10.40,2.40,,,,,1.39,2.50,29,
"N",144.00,"V","V",,10.40,2.40,,,,,1.45,19.87,30,
"N",435.00,"V","V",,10.40,2.40,,,,,1.45,14.10,30,
"N",970.00,"V","V",,10.40,2.40,,,,,1.45,25.43,30,
"N",1900.00,"V","V",,10.40,2.40,,,,,1.45,3.69,30,
"N",144.00,"V","V",,10.40,2.40,,,,,1.50,19.18,31,
"N",435.00,"V","V",,10.40,2.40,,,,,1.50,11.70,31,
"N",970.00,"V","V",,10.40,2.40,,,,,1.50,23.04,31,
"N",1900.00,"V","V",,10.40,2.40,,,,,1.50,2.00,31,
"N",144.00,"V","V",,10.40,2.40,,,,,1.54,19.13,32,
"N",435.00,"V","V",,10.40,2.40,,,,,1.54,12.52,32,
"N",970.00,"V","V",,10.40,2.40,,,,,1.54,20.95,32,
"N",1900.00,"V","V",,10.40,2.40,,,,,1.54,-2.08,32,
"N",144.00,"V","V",,10.40,2.40,,,,,1.60,19.58,33,
"N",435.00,"V","V",,10.40,2.40,,,,,1.60,11.34,33,
"N",970.00,"V","V",,10.40,2.40,,,,,1.60,19.88,33,
"N",1900.00,"V","V",,10.40,2.40,,,,,1.60,-2.05,33,
"N",144.00,"V","V",,10.40,2.40,,,,,1.64,18.62,34,
"N",435.00,"V","V",,10.40,2.40,,,,,1.64,11.88,34,
"N",970.00,"V","V",,10.40,2.40,,,,,1.64,26.41,34,
"N",1900.00,"V","V",,10.40,2.40,,,,,1.64,1.37,34,
"N",144.00,"V","V",,10.40,2.40,,,,,1.70,17.12,35,
"N",435.00,"V","V",,10.40,2.40,,,,,1.70,9.04,35,
"N",970.00,"V","V",,10.40,2.40,,,,,1.70,27.05,35,
"N",1900.00,"V","V",,10.40,2.40,,,,,1.70,12.81,35,
"N",144.00,"V","V",,10.40,2.40,,,,,1.75,16.44,36,
"N",435.00,"V","V",,10.40,2.40,,,,,1.75,13.86,36,
"N",970.00,"V","V",,10.40,2.40,,,,,1.75,29.20,36,
"N",1900.00,"V","V",,10.40,2.40,,,,,1.75,9.46,36,
"N",144.00,"V","V",,10.40,2.40,,,,,1.79,15.03,37,
"N",435.00,"V","V",,10.40,2.40,,,,,1.79,9.35,37,
"N",970.00,"V","V",,10.40,2.40,,,,,1.79,26.85,37,
"N",1900.00,"V","V",,10.40,2.40,,,,,1.79,11.61,37,
"N",144.00,"V","V",,10.40,2.40,,,,,1.85,18.98,38,
"N",435.00,"V","V",,10.40,2.40,,,,,1.85,17.98,38,
"N",970.00,"V","V",,10.40,2.40,,,,,1.85,26.02,38,
"N",1900.00,"V","V",,10.40,2.40,,,,,1.85,12.98,38,
"N",144.00,"V","V",,10.40,2.40,,,,,1.89,23.95,39,
"N",435.00,"V","V",,10.40,2.40,,,,,1.89,13.45,39,
"N",970.00,"V","V",,10.40,2.40,,,,,1.89,24.88,39,
"N",1900.00,"V","V",,10.40,2.40,,,,,1.89,3.24,39,
"N",144.00,"V","V",,10.40,2.40,,,,,1.95,20.73,40,
"N",435.00,"V","V",,10.40,2.40,,,,,1.95,11.72,40,
"N",970.00,"V","V",,10.40,2.40,,,,,1.95,21.56,40,
"N",1900.00,"V","V",,10.40,2.40,,,,,1.95,1.42,40,
"N",144.00,"V","V",,10.40,2.40,,,,,2.00,17.89,41,
"N",435.00,"V","V",,10.40,2.40,,,,,2.00,11.20,41,
"N",970.00,"V","V",,10.40,2.40,,,,,2.00,20.94,41,
"N",1900.00,"V","V",,10.40,2.40,,,,,2.00,4.40,41,
"N",144.00,"V","V",,10.40,2.40,,,,,2.04,16.82,42,
"N",435.00,"V","V",,10.40,2.40,,,,,2.04,9.09,42,
"N",970.00,"V","V",,10.40,2.40,,,,,2.04,19.42,42,
