"U",300.18,"V","V","47.96417","111.5247","48.10695","112.3017",1.80,1.80,60.10,60.10
"U",300.18,"V","V","47.96417","111.5247","47.885","112.1297",1.80,1.80,46.00,56.20
"U",300.18,"V","V","47.90111","111.5892","47.98028","112.0733",1.80,1.80,37.80,52.40
"U",300.18,"V","V","47.98139","112.0722","47.36833","112.3267",1.80,1.80,70.10,48.50
"U",300.18,"V","V","47.98139","112.0722","47.27611","111.8272",1.80,1.80,80.30,41.70
"U",300.18,"V","V","47.90111","111.5892","47.36833","112.3267",1.80,1.80,80.70,57.80
"U",300.18,"V","V","47.90111","111.5892","47.27611","111.8272",1.80,1.80,71.60,48.20
"U",300.18,"V","V","47.98139","112.0722","47.90222","111.5903",9.10,9.10,37.80,20.70
"U",300.18,"V","V","47.90111","111.5894","47.98028","112.0733",9.10,9.10,37.80,25.50
"U",300.18,"V","V","47.98139","112.0722","47.36806","112.3267",9.10,9.10,70.10,29.20
"U",300.18,"V","V","47.98139","112.0722","47.27611","111.8272",9.10,9.10,80.30,27.90
"U",300.18,"V","V","47.90111","111.5894","47.36806","112.3267",9.10,9.10,80.70,27.90
"U",300.18,"V","V","47.90111","111.5894","47.27611","111.8272",9.10,9.10,71.60,39.20
"U",300.18,"V","V","47.45861","112.2269","47.75917","111.7672",1.80,1.80,48.50,45.10
"U",300.18,"V","V","47.75917","111.7761","47.45778","112.2258",1.80,1.80,48.50,46.40
"U",300.18,"V","V","47.45861","112.2269","48.44639","111.6728",1.80,1.80,118.00,64.10
"U",300.18,"V","V","47.45861","112.2269","48.2275","111.9256",1.80,1.80,89.20,57.60
"U",300.18,"V","V","47.75917","111.7761","48.44639","111.6728",1.80,1.80,76.60,61.80
"U",300.18,"V","V","47.75917","111.7761","48.2275","111.9256",1.80,1.80,53.20,57.10
"U",300.18,"V","V","47.10944","110.1294","47.2625","111.7394",1.80,1.80,123.20,56.80
"U",300.18,"V","V","47.10944","110.1294","47.32639","110.9253",1.80,1.80,65.00,44.80
"U",300.18,"V","V","47.32778","110.9244","47.11","110.1269",1.80,1.80,65.00,51.60
"U",300.18,"V","V","47.10944","110.1294","47.18806","111.7333",1.80,1.80,10.80,16.00
"U",300.18,"V","V","47.32778","110.9244","47.2625","111.7394",1.80,1.80,61.90,35.70
"U",300.18,"V","V","47.32778","110.9244","47.18806","111.7333",1.80,1.80,69.10,50.00
"U",300.18,"V","V","47.10944","110.1294","47.2625","111.7394",9.10,9.10,123.20,58.40
"U",300.18,"V","V","47.10944","110.1294","47.32639","110.9253",9.10,9.10,65.00,38.00
"U",300.18,"V","V","47.32778","110.9244","47.11","110.1269",9.10,9.10,65.00,48.90
"U",300.18,"V","V","47.10944","110.1294","47.18806","111.7333",9.10,9.10,10.80,9.00
"U",300.18,"V","V","47.32778","110.9244","47.2625","111.7394",9.10,9.10,61.90,32.10
"U",300.18,"V","V","47.32778","110.9244","47.18806","111.7333",9.10,9.10,69.10,46.10
"U",300.18,"V","V","47.08833","110.0608","47.37222","110.87",1.80,1.80,69.60,46.50
"U",300.18,"V","V","47.37361","110.8692","47.08972","110.05",1.80,1.80,69.60,52.60
"U",300.18,"V","V","47.08833","110.0608","47.08528","109.8431",1.80,1.80,16.00,56.10
"U",300.18,"V","V","47.08833","110.0608","46.99278","110.1764",1.80,1.80,14.80,52.60
"U",300.18,"V","V","47.37361","110.8692","47.08528","109.8431",1.80,1.80,84.20,62.90
"U",300.18,"V","V","47.37361","110.8692","46.99278","110.1764",1.80,1.80,68.80,68.10
"U",300.18,"V","V","46.94222","109.6594","47.25306","110.7122",1.80,1.80,87.10,34.00
"U",300.18,"V","V","46.94222","109.6594","47.15111","110.1414",1.80,1.80,43.50,16.00
"U",300.18,"V","V","47.14972","110.1414","46.94083","109.6594",1.80,1.80,43.50,23.60
"U",300.18,"V","V","46.94222","109.6594","47.01667","108.7875",1.80,1.80,66.60,40.60
"U",300.18,"V","V","47.14972","110.1414","47.25306","110.7122",1.80,1.80,44.50,23.60
"U",300.18,"V","V","47.14972","110.1414","47.01667","108.7875",1.80,1.80,103.90,48.40
"U",300.18,"V","V","47.29028","109.9583","47.3275","110.925",1.80,1.80,73.60,38.30
"U",300.18,"V","V","47.29028","109.9583","47.09917","109.8092",1.80,1.80,24.40,41.30
"U",300.18,"V","V","47.10056","109.8081","47.29139","109.9583",1.80,1.80,24.40,49.30
"U",300.18,"V","V","47.29028","109.9583","46.52222","109.6939",1.80,1.80,87.60,44.40
"U",300.18,"V","V","47.10056","109.8081","47.3275","110.925",1.80,1.80,88.80,58.20
"U",300.18,"V","V","47.10056","109.8081","46.52222","109.6939",1.80,1.80,64.30,46.30
"U",300.18,"V","V","47.98139","112.0722","47.27611","111.8278",1.80,1.80,80.30,54.80
"U",300.18,"V","V","47.98139","112.0722","47.36778","112.3264",1.80,1.80,70.10,45.40
"U",300.18,"V","V","47.98139","112.0722","47.9025","111.5903",1.80,1.80,37.80,42.90
"U",300.18,"V","V","47.90111","111.5894","47.98028","112.0739",1.80,1.80,37.80,51.90
"U",300.18,"V","V","47.90111","111.5894","47.27611","111.8278",1.80,1.80,71.60,56.50
"U",300.18,"V","V","47.90111","111.5894","47.36778","112.3264",1.80,1.80,80.70,55.50
"U",300.18,"V","V","47.08417","109.8433","47.32722","110.9228",1.80,1.80,86.10,58.90
"U",300.18,"V","V","47.08417","109.8433","48.25639","111.3233",1.80,1.80,170.10,59.50
"U",300.18,"V","V","48.25667","111.3253","47.09417","109.8442",1.80,1.80,170.10,59.90
"U",300.18,"V","V","47.08417","109.8433","47.555","111.7375",1.80,1.80,152.40,67.80
"U",300.18,"V","V","48.25667","111.3253","47.32722","110.9228",1.80,1.80,107.00,47.80
"U",300.18,"V","V","48.25667","111.3253","47.555","111.7375",1.80,1.80,84.00,55.40
"U",300.18,"V","V","47.33083","109.8564","48.59444","111.555",9.10,1.80,189.70,73.40
"U",300.18,"V","V","47.33083","109.8564","47.98639","112.1089",9.10,1.80,184.10,68.10
"U",300.18,"V","V","47.33083","109.8564","47.47583","112.3269",9.10,1.80,186.70,69.60
"U",300.18,"V","V","47.65611","111.9731","47.29028","109.9547",9.10,1.80,156.70,58.20
"U",300.18,"V","V","47.65611","111.9731","47.69556","109.4189",9.10,1.80,191.50,56.30
"U",300.18,"V","V","47.65611","111.9731","47.03","110.1356",9.10,1.80,154.30,54.30
"U",300.18,"V","V","48.5175","112.135","47.05472","109.2211",9.10,1.80,271.50,72.30
"U",300.18,"V","V","48.5175","112.135","47.08944","110.0606",9.10,1.80,222.10,43.00
"U",300.18,"V","V","48.5175","112.135","47.57139","109.3036",9.10,1.80,235.30,65.50
"U",300.18,"V","V","48.07195","111.3497","47.69584","109.4192",9.10,1.80,150.20,57.50
"U",300.18,"V","V","48.07195","111.3497","47.2025","109.825",9.10,1.80,150.70,67.80
"U",300.18,"V","V","48.07195","111.3497","47.29972","109.0858",9.10,1.80,190.40,69.40
"U",300.18,"V","V","47.24805","110.1225","47.05083","109.0758",1.80,1.80,82.80,60.40
"U",300.18,"V","V","47.24805","110.1225","47.0275","108.7875",1.80,1.80,104.60,54.80
"U",300.18,"V","V","47.24805","110.1225","47.06944","110.1769",1.80,1.80,19.80,45.20
"U",300.18,"V","V","47.07056","110.1772","47.24889","110.1211",1.80,1.80,19.80,40.60
